	Locus	prob	log10(PO)	qval	alpha	fst
1176	Locus_1176	0.010202	-1.9869	0.97909	-0.0052088	0.0080822
1177	Locus_1177	0.063813	-1.1665	0.37655	0.10087	0.01047
1178	Locus_1178	0.010402	-1.9783	0.97742	-0.0036688	0.0080958
1179	Locus_1179	0.012402	-1.9011	0.94402	0.0065407	0.0082208
1180	Locus_1180	0.0090018	-2.0417	0.98432	0.0010442	0.0081405
1181	Locus_1181	0.0080016	-2.0933	0.98615	0.00040798	0.0081393
1182	Locus_1182	0.010202	-1.9869	0.97909	-0.0042992	0.0080965
1183	Locus_1183	0.0082016	-2.0825	0.98589	0.0018255	0.0081404
1184	Locus_1184	0.0096019	-2.0135	0.98232	0.0032864	0.0081882
1185	Locus_1185	0.0096019	-2.0135	0.98232	-0.0041024	0.0080956
1186	Locus_1186	0.0094019	-2.0227	0.98313	-0.0011005	0.0081206
1187	Locus_1187	0.0088018	-2.0516	0.9848	-0.0028602	0.0081041
1188	Locus_1188	0.0076015	-2.1158	0.9865	-0.0023123	0.0081099
1189	Locus_1189	0.0092018	-2.0321	0.98375	0.00029869	0.0081269
1190	Locus_1190	0.0092018	-2.0321	0.98375	-0.0036795	0.0081127
1191	Locus_1191	0.0090018	-2.0417	0.98432	-0.0029092	0.0081023
1192	Locus_1192	0.0060012	-2.2191	0.98696	-0.0042974	0.0080905
1193	Locus_1193	0.0090018	-2.0417	0.98432	-0.00081669	0.0081193
1194	Locus_1194	0.0084017	-2.072	0.98559	-0.0049542	0.0080817
1195	Locus_1195	0.013403	-1.8669	0.91884	0.012564	0.0083505
1196	Locus_1196	0.0092018	-2.0321	0.98375	-0.00019584	0.0081482
1197	Locus_1197	0.011602	-1.9304	0.96165	0.0058776	0.0082646
1198	Locus_1198	0.0094019	-2.0227	0.98313	0.0055238	0.0082102
1199	Locus_1199	0.0084017	-2.072	0.98559	-0.0052901	0.0080825
1200	Locus_1200	0.010602	-1.97	0.97573	0.0018952	0.008162
1201	Locus_1201	0.0070014	-2.1518	0.98678	-0.0021791	0.0081008
1202	Locus_1202	0.0084017	-2.072	0.98559	0.0026933	0.0081452
1203	Locus_1203	0.0096019	-2.0135	0.98232	-0.0014936	0.0081155
1204	Locus_1204	0.011802	-1.9229	0.95756	-0.002063	0.0081183
1205	Locus_1205	0.010802	-1.9618	0.97379	0.0049754	0.0082479
1206	Locus_1206	0.0096019	-2.0135	0.98232	-0.0016361	0.0081171
1207	Locus_1207	0.0084017	-2.072	0.98559	-0.00032992	0.0081263
1208	Locus_1208	0.0088018	-2.0516	0.9848	-0.004643	0.0080846
1209	Locus_1209	0.010402	-1.9783	0.97742	-0.0040705	0.0081071
1210	Locus_1210	0.009802	-2.0044	0.98143	-0.0028849	0.0081136
1211	Locus_1211	0.0092018	-2.0321	0.98375	-0.0019261	0.0081101
1212	Locus_1212	0.0074015	-2.1275	0.98663	-0.0036527	0.0080942
1213	Locus_1213	0.010402	-1.9783	0.97742	0.002422	0.0081863
1214	Locus_1214	0.0078016	-2.1044	0.98634	-0.0011797	0.00812
1215	Locus_1215	0.009802	-2.0044	0.98143	-0.0015375	0.0081256
1216	Locus_1216	0.010602	-1.97	0.97573	0.00093426	0.008159
1217	Locus_1217	0.012603	-1.894	0.9404	0.0058799	0.0082526
1218	Locus_1218	0.011202	-1.9458	0.96841	0.0029108	0.0081745
1219	Locus_1219	0.009802	-2.0044	0.98143	-0.00082238	0.0081338
1220	Locus_1220	0.009802	-2.0044	0.98143	0.00038239	0.0081289
1221	Locus_1221	0.0072014	-2.1394	0.98673	-0.0039491	0.0080832
1222	Locus_1222	0.010602	-1.97	0.97573	-0.00264	0.0081152
1223	Locus_1223	0.012002	-1.9155	0.95318	-0.0043868	0.0080942
1224	Locus_1224	0.011802	-1.9229	0.95756	-0.005464	0.0080932
1225	Locus_1225	0.0088018	-2.0516	0.9848	-0.0018875	0.0081164
1226	Locus_1226	0.010202	-1.9869	0.97909	0.003972	0.0081846
1227	Locus_1227	0.0076015	-2.1158	0.9865	0.0002741	0.0081335
1228	Locus_1228	0.012002	-1.9155	0.95318	-0.0012097	0.0081305
1229	Locus_1229	0.0096019	-2.0135	0.98232	-0.0046907	0.0080892
1230	Locus_1230	0.0074015	-2.1275	0.98663	-0.001535	0.0081045
1231	Locus_1231	0.013603	-1.8604	0.91352	0.0019171	0.0081759
1232	Locus_1232	0.0086017	-2.0617	0.98524	-0.0013728	0.0081197
1233	Locus_1233	0.0088018	-2.0516	0.9848	-0.002089	0.0081125
1234	Locus_1234	0.012603	-1.894	0.9404	-0.0060512	0.0080943
1235	Locus_1235	0.010202	-1.9869	0.97909	0.00080848	0.0081412
1236	Locus_1236	0.0094019	-2.0227	0.98313	-0.0013114	0.0081126
1237	Locus_1237	0.009802	-2.0044	0.98143	0.0011124	0.0081677
1238	Locus_1238	0.0080016	-2.0933	0.98615	-0.003121	0.0081035
1239	Locus_1239	0.010002	-1.9955	0.98046	-0.00039151	0.0081279
1240	Locus_1240	0.0070014	-2.1518	0.98678	0.003182	0.0081586
1241	Locus_1241	0.010402	-1.9783	0.97742	0.0001545	0.0081242
1242	Locus_1242	0.0096019	-2.0135	0.98232	0.00059437	0.0081489
1243	Locus_1243	0.0094019	-2.0227	0.98313	-0.00095073	0.0081219
1244	Locus_1244	0.0090018	-2.0417	0.98432	0.00029033	0.0081291
1245	Locus_1245	0.0076015	-2.1158	0.9865	-0.001385	0.0081114
1246	Locus_1246	0.0084017	-2.072	0.98559	-0.0038623	0.0080969
1247	Locus_1247	0.0086017	-2.0617	0.98524	0.0013526	0.0081629
1248	Locus_1248	0.011202	-1.9458	0.96841	-0.0020089	0.0081192
1249	Locus_1249	0.0080016	-2.0933	0.98615	0.002508	0.0081454
1250	Locus_1250	0.010802	-1.9618	0.97379	-0.0046334	0.0080967
1251	Locus_1251	0.0090018	-2.0417	0.98432	-0.0045142	0.0081018
1252	Locus_1252	0.010202	-1.9869	0.97909	0.0036621	0.008184
1253	Locus_1253	0.0092018	-2.0321	0.98375	0.0010926	0.0081468
1254	Locus_1254	0.010002	-1.9955	0.98046	-0.0020765	0.0081056
1255	Locus_1255	0.0080016	-2.0933	0.98615	-0.00087937	0.0081271
1256	Locus_1256	0.0094019	-2.0227	0.98313	0.0012617	0.0081436
1257	Locus_1257	0.0078016	-2.1044	0.98634	-0.002647	0.008105
1258	Locus_1258	0.0092018	-2.0321	0.98375	-0.0034636	0.0081074
1259	Locus_1259	0.010202	-1.9869	0.97909	-0.006176	0.0080785
1260	Locus_1260	0.024005	-1.6091	0.75295	0.025973	0.0087377
1261	Locus_1261	0.0092018	-2.0321	0.98375	-0.00015542	0.0081333
1262	Locus_1262	0.016203	-1.7833	0.86699	0.014533	0.0084222
1263	Locus_1263	0.0082016	-2.0825	0.98589	0.00056232	0.0081294
1264	Locus_1264	0.0080016	-2.0933	0.98615	0.00097702	0.0081335
1265	Locus_1265	0.0092018	-2.0321	0.98375	-4.75E-05	0.008159
1266	Locus_1266	0.010002	-1.9955	0.98046	-0.0024968	0.0081193
1267	Locus_1267	0.0092018	-2.0321	0.98375	-0.0012694	0.0081213
1268	Locus_1268	0.010002	-1.9955	0.98046	-0.0045011	0.0080888
1269	Locus_1269	0.0086017	-2.0617	0.98524	0.0014219	0.0081483
1270	Locus_1270	0.0092018	-2.0321	0.98375	-0.0031761	0.0081024
1271	Locus_1271	0.011602	-1.9304	0.96165	-0.0050157	0.0080893
1272	Locus_1272	0.0088018	-2.0516	0.9848	-0.00072249	0.0081227
1273	Locus_1273	0.011402	-1.938	0.96541	-0.0052514	0.008093
1274	Locus_1274	0.0094019	-2.0227	0.98313	-0.0023084	0.0081104
1275	Locus_1275	0.0094019	-2.0227	0.98313	0.0017939	0.0081528
1276	Locus_1276	0.0092018	-2.0321	0.98375	-0.0020657	0.008104
1277	Locus_1277	0.0090018	-2.0417	0.98432	-0.0044287	0.0080893
1278	Locus_1278	0.011002	-1.9537	0.97113	-0.0059713	0.0080887
1279	Locus_1279	0.0092018	-2.0321	0.98375	-0.0037247	0.0080904
1280	Locus_1280	0.010602	-1.97	0.97573	0.0010536	0.0081683
1281	Locus_1281	0.0088018	-2.0516	0.9848	-0.0015467	0.0081171
1282	Locus_1282	0.009802	-2.0044	0.98143	-0.0021318	0.0081068
1283	Locus_1283	0.0092018	-2.0321	0.98375	-0.0036149	0.0080964
1284	Locus_1284	0.0096019	-2.0135	0.98232	-0.00031748	0.0081333
1285	Locus_1285	0.0092018	-2.0321	0.98375	0.0043864	0.0081816
1286	Locus_1286	0.0096019	-2.0135	0.98232	-0.00028804	0.0081294
1287	Locus_1287	0.0084017	-2.072	0.98559	-0.0014532	0.0081067
1288	Locus_1288	0.0090018	-2.0417	0.98432	-0.0025923	0.0081025
1289	Locus_1289	0.0082016	-2.0825	0.98589	-0.0036049	0.008101
1290	Locus_1290	0.010802	-1.9618	0.97379	-0.0034761	0.0081057
1291	Locus_1291	0.0072014	-2.1394	0.98673	0.00071997	0.0081268
1292	Locus_1292	0.0088018	-2.0516	0.9848	-0.0045468	0.0080877
1293	Locus_1293	0.0090018	-2.0417	0.98432	-0.0049151	0.0080872
1294	Locus_1294	0.009802	-2.0044	0.98143	-0.0030793	0.0081053
1295	Locus_1295	0.010602	-1.97	0.97573	-0.001713	0.0081121
1296	Locus_1296	0.011802	-1.9229	0.95756	-0.0013273	0.0081357
1297	Locus_1297	0.0076015	-2.1158	0.9865	-0.0046323	0.0080873
1298	Locus_1298	0.0086017	-2.0617	0.98524	0.002208	0.0081752
1299	Locus_1299	0.0090018	-2.0417	0.98432	-0.0013074	0.0081146
1300	Locus_1300	0.0084017	-2.072	0.98559	-0.0026939	0.0081104
1301	Locus_1301	0.0092018	-2.0321	0.98375	-0.0027814	0.0081046
1302	Locus_1302	0.010402	-1.9783	0.97742	-0.0036685	0.0080986
1303	Locus_1303	0.0092018	-2.0321	0.98375	-0.0032547	0.0081103
1304	Locus_1304	0.009802	-2.0044	0.98143	-0.0035006	0.0081008
1305	Locus_1305	0.0096019	-2.0135	0.98232	0.0026338	0.0081539
1306	Locus_1306	0.010602	-1.97	0.97573	-0.0044356	0.0080904
1307	Locus_1307	0.010402	-1.9783	0.97742	-0.0057944	0.0080799
1308	Locus_1308	0.0060012	-2.2191	0.98696	-0.0029605	0.0080986
1309	Locus_1309	0.0090018	-2.0417	0.98432	8.22E-05	0.0081566
1310	Locus_1310	0.0088018	-2.0516	0.9848	-0.00082627	0.0081224
1311	Locus_1311	0.012202	-1.9082	0.94901	0.0042544	0.0081808
1312	Locus_1312	0.011602	-1.9304	0.96165	-0.00030939	0.0081487
1313	Locus_1313	0.0094019	-2.0227	0.98313	-0.003414	0.0080951
1314	Locus_1314	0.0092018	-2.0321	0.98375	-0.0014999	0.0081189
1315	Locus_1315	0.010402	-1.9783	0.97742	0.0054667	0.0081941
1316	Locus_1316	0.0092018	-2.0321	0.98375	0.0016471	0.0081759
1317	Locus_1317	0.0078016	-2.1044	0.98634	-0.00078773	0.0081156
1318	Locus_1318	0.0054011	-2.2652	0.98698	-0.00072037	0.0081112
1319	Locus_1319	0.0096019	-2.0135	0.98232	-0.00085573	0.0081382
1320	Locus_1320	0.0088018	-2.0516	0.9848	-0.00099071	0.008126
1321	Locus_1321	0.0090018	-2.0417	0.98432	-0.0034577	0.008096
1322	Locus_1322	0.0094019	-2.0227	0.98313	-0.0019387	0.008122
1323	Locus_1323	0.0084017	-2.072	0.98559	0.00074187	0.0081469
1324	Locus_1324	0.0072014	-2.1394	0.98673	-9.50E-05	0.0081321
1325	Locus_1325	0.0082016	-2.0825	0.98589	0.001049	0.0081287
1326	Locus_1326	0.0080016	-2.0933	0.98615	-0.0013049	0.0081155
1327	Locus_1327	0.0090018	-2.0417	0.98432	-0.0020083	0.0081093
1328	Locus_1328	0.0080016	-2.0933	0.98615	-0.0007873	0.0081162
1329	Locus_1329	0.011002	-1.9537	0.97113	-0.0010285	0.0081346
1330	Locus_1330	0.0080016	-2.0933	0.98615	-0.00019476	0.0081107
1331	Locus_1331	0.010802	-1.9618	0.97379	0.0032901	0.0081718
1332	Locus_1332	0.011002	-1.9537	0.97113	-0.0012391	0.0081369
1333	Locus_1333	0.010002	-1.9955	0.98046	0.0015195	0.0081507
1334	Locus_1334	0.010602	-1.97	0.97573	0.002396	0.0081736
1335	Locus_1335	0.0080016	-2.0933	0.98615	-0.0018863	0.0081034
1336	Locus_1336	0.0094019	-2.0227	0.98313	0.0034671	0.0081791
1337	Locus_1337	0.010402	-1.9783	0.97742	-0.0014456	0.0081097
1338	Locus_1338	0.012002	-1.9155	0.95318	-0.00093039	0.0081485
1339	Locus_1339	0.0080016	-2.0933	0.98615	0.00092089	0.0081381
1340	Locus_1340	0.0082016	-2.0825	0.98589	-0.0036904	0.0080973
1341	Locus_1341	0.010002	-1.9955	0.98046	-0.0050201	0.00809
1342	Locus_1342	0.016003	-1.7888	0.86897	0.014511	0.0083378
1343	Locus_1343	0.010202	-1.9869	0.97909	-0.00074986	0.0081508
1344	Locus_1344	0.011802	-1.9229	0.95756	0.0014543	0.0081651
1345	Locus_1345	0.009802	-2.0044	0.98143	-0.0048435	0.008087
1346	Locus_1346	0.0096019	-2.0135	0.98232	-0.0010235	0.0081111
1347	Locus_1347	0.0088018	-2.0516	0.9848	-0.005041	0.0080816
1348	Locus_1348	0.011202	-1.9458	0.96841	0.0033006	0.0081939
1349	Locus_1349	0.011602	-1.9304	0.96165	-0.0015275	0.0081288
1350	Locus_1350	0.0096019	-2.0135	0.98232	-0.0043447	0.0080859
1351	Locus_1351	0.0082016	-2.0825	0.98589	-0.00044923	0.0081087
1352	Locus_1352	0.0066013	-2.1775	0.98687	-0.0028012	0.0080982
1353	Locus_1353	0.009802	-2.0044	0.98143	-0.0042755	0.0080897
1354	Locus_1354	0.0096019	-2.0135	0.98232	-0.0048093	0.0080994
1355	Locus_1355	0.0096019	-2.0135	0.98232	-0.0030608	0.0081105
1356	Locus_1356	0.0068014	-2.1644	0.98682	-0.00055101	0.0081198
1357	Locus_1357	0.0084017	-2.072	0.98559	-0.0013525	0.0081144
1358	Locus_1358	0.009802	-2.0044	0.98143	0.0044283	0.0081965
1359	Locus_1359	0.0086017	-2.0617	0.98524	-0.0037461	0.0080948
1360	Locus_1360	0.013203	-1.8736	0.9243	0.002782	0.0081946
1361	Locus_1361	0.0088018	-2.0516	0.9848	-0.0015143	0.0081161
1362	Locus_1362	0.0084017	-2.072	0.98559	-0.0025348	0.0081035
1363	Locus_1363	0.012402	-1.9011	0.94402	-0.00056781	0.0081402
1364	Locus_1364	0.010802	-1.9618	0.97379	-0.0034543	0.0080969
1365	Locus_1365	0.0088018	-2.0516	0.9848	-0.0049384	0.0080918
1366	Locus_1366	0.0090018	-2.0417	0.98432	0.0016611	0.0081495
1367	Locus_1367	0.0094019	-2.0227	0.98313	-0.0038453	0.0081057
1368	Locus_1368	0.013403	-1.8669	0.91884	0.006464	0.0082443
1369	Locus_1369	0.009802	-2.0044	0.98143	-0.0019589	0.0081065
1370	Locus_1370	0.0092018	-2.0321	0.98375	-0.0027235	0.0081016
1371	Locus_1371	0.0072014	-2.1394	0.98673	-0.0013191	0.0081089
1372	Locus_1372	0.009802	-2.0044	0.98143	-0.0058197	0.0080873
1373	Locus_1373	1	1000	0	2.0239	0.064132
1374	Locus_1374	0.010002	-1.9955	0.98046	-0.0032842	0.0081071
1375	Locus_1375	0.0092018	-2.0321	0.98375	-0.0021618	0.0081106
1376	Locus_1376	0.011202	-1.9458	0.96841	-0.003396	0.0081054
1377	Locus_1377	0.012803	-1.8871	0.935	0.0064759	0.0082293
1378	Locus_1378	0.010202	-1.9869	0.97909	0.00083703	0.0081343
1379	Locus_1379	0.009802	-2.0044	0.98143	-0.00091142	0.0081181
1380	Locus_1380	0.012803	-1.8871	0.935	-0.000125	0.0081453
1381	Locus_1381	0.0092018	-2.0321	0.98375	-0.002567	0.0081051
1382	Locus_1382	0.0082016	-2.0825	0.98589	-0.0033928	0.0080896
1383	Locus_1383	0.010202	-1.9869	0.97909	-0.0027267	0.0081113
1384	Locus_1384	0.0078016	-2.1044	0.98634	0.0017037	0.00816
1385	Locus_1385	0.011002	-1.9537	0.97113	0.0018685	0.0081688
1386	Locus_1386	0.0096019	-2.0135	0.98232	-0.0012274	0.0081123
1387	Locus_1387	0.011402	-1.938	0.96541	0.0062201	0.008221
1388	Locus_1388	0.011402	-1.938	0.96541	-0.0026332	0.008113
1389	Locus_1389	0.010802	-1.9618	0.97379	-0.0015152	0.0081291
1390	Locus_1390	0.010602	-1.97	0.97573	-0.00065275	0.0081304
1391	Locus_1391	0.0080016	-2.0933	0.98615	-0.0011246	0.0081247
1392	Locus_1392	0.011402	-1.938	0.96541	-0.0040885	0.0081017
1393	Locus_1393	0.011202	-1.9458	0.96841	-0.0027103	0.0081103
1394	Locus_1394	0.010402	-1.9783	0.97742	-0.0038828	0.0080918
1395	Locus_1395	0.0092018	-2.0321	0.98375	-0.0028798	0.008101
1396	Locus_1396	0.0084017	-2.072	0.98559	-0.0021464	0.0081157
1397	Locus_1397	0.010802	-1.9618	0.97379	-0.00025049	0.0081303
1398	Locus_1398	0.0088018	-2.0516	0.9848	-0.0033782	0.0081001
1399	Locus_1399	0.014203	-1.8414	0.89944	0.011092	0.0083012
1400	Locus_1400	0.009802	-2.0044	0.98143	-0.00077236	0.0081226
1401	Locus_1401	0.011202	-1.9458	0.96841	-0.0045474	0.0080929
1402	Locus_1402	0.009802	-2.0044	0.98143	-0.0049512	0.0080853
1403	Locus_1403	0.0084017	-2.072	0.98559	-0.0037571	0.0080916
1404	Locus_1404	0.010402	-1.9783	0.97742	0.00045888	0.0081454
1405	Locus_1405	0.016403	-1.7779	0.86173	0.013052	0.0083846
1406	Locus_1406	0.011802	-1.9229	0.95756	0.0024102	0.0081687
1407	Locus_1407	0.0086017	-2.0617	0.98524	-0.0033929	0.0080984
1408	Locus_1408	0.0094019	-2.0227	0.98313	-0.0021961	0.0081046
1409	Locus_1409	0.0088018	-2.0516	0.9848	-0.0021661	0.0081112
1410	Locus_1410	0.0082016	-2.0825	0.98589	-0.002644	0.0081058
1411	Locus_1411	0.0076015	-2.1158	0.9865	0.0007692	0.0081522
1412	Locus_1412	0.0074015	-2.1275	0.98663	0.00044279	0.0081388
1413	Locus_1413	0.013403	-1.8669	0.91884	-0.0037177	0.0081143
1414	Locus_1414	0.011202	-1.9458	0.96841	-0.0032675	0.0081017
1415	Locus_1415	0.0088018	-2.0516	0.9848	-0.0019774	0.0081155
1416	Locus_1416	0.0094019	-2.0227	0.98313	-0.00027528	0.0081505
1417	Locus_1417	0.010602	-1.97	0.97573	-0.0014191	0.0081179
1418	Locus_1418	0.010002	-1.9955	0.98046	-0.0027987	0.0081053
1419	Locus_1419	0.010202	-1.9869	0.97909	0.0040143	0.0081709
1420	Locus_1420	0.0072014	-2.1394	0.98673	-0.00067229	0.0081152
1421	Locus_1421	0.010802	-1.9618	0.97379	0.00080528	0.0081741
1422	Locus_1422	0.011002	-1.9537	0.97113	-0.0021364	0.0081233
1423	Locus_1423	0.0090018	-2.0417	0.98432	0.00024488	0.0081424
1424	Locus_1424	0.011202	-1.9458	0.96841	-0.0022573	0.0081345
1425	Locus_1425	0.0088018	-2.0516	0.9848	-0.0035664	0.008092
1426	Locus_1426	0.010602	-1.97	0.97573	-0.00014234	0.008135
1427	Locus_1427	0.019604	-1.6991	0.81902	0.021052	0.0085597
1428	Locus_1428	0.010002	-1.9955	0.98046	-0.0022705	0.0081103
1429	Locus_1429	0.011202	-1.9458	0.96841	-0.00062672	0.0081328
1430	Locus_1430	0.011202	-1.9458	0.96841	0.0026845	0.008187
1431	Locus_1431	0.0078016	-2.1044	0.98634	-0.0020145	0.0081036
1432	Locus_1432	0.011402	-1.938	0.96541	-0.00079569	0.0081242
1433	Locus_1433	0.0078016	-2.1044	0.98634	-0.00088785	0.0081114
1434	Locus_1434	0.0074015	-2.1275	0.98663	-0.0016768	0.0081058
1435	Locus_1435	0.013203	-1.8736	0.9243	0.0053368	0.0082134
1436	Locus_1436	0.009802	-2.0044	0.98143	-0.0022088	0.0081075
1437	Locus_1437	0.0092018	-2.0321	0.98375	-3.44E-05	0.0081439
1438	Locus_1438	0.0090018	-2.0417	0.98432	-0.0024988	0.0081008
1439	Locus_1439	0.0086017	-2.0617	0.98524	-0.0030089	0.0080945
1440	Locus_1440	0.011202	-1.9458	0.96841	0.0068256	0.0082394
1441	Locus_1441	0.015603	-1.8	0.87715	0.014272	0.0084154
1442	Locus_1442	0.010002	-1.9955	0.98046	-0.0042168	0.0080872
1443	Locus_1443	0.0082016	-2.0825	0.98589	0.0010939	0.0081493
1444	Locus_1444	0.0086017	-2.0617	0.98524	-0.0023894	0.0081073
1445	Locus_1445	0.010002	-1.9955	0.98046	-0.0034878	0.0080925
1446	Locus_1446	0.0088018	-2.0516	0.9848	-0.00073406	0.0081194
1447	Locus_1447	0.013603	-1.8604	0.91352	-0.0042387	0.0080982
1448	Locus_1448	0.0092018	-2.0321	0.98375	0.0025947	0.0081601
1449	Locus_1449	0.010202	-1.9869	0.97909	-0.0020913	0.0081214
1450	Locus_1450	0.0074015	-2.1275	0.98663	0.0013631	0.0081333
1451	Locus_1451	0.011202	-1.9458	0.96841	-0.0043576	0.0080891
1452	Locus_1452	0.023405	-1.6204	0.76737	0.021048	0.0085926
1453	Locus_1453	0.010202	-1.9869	0.97909	0.003696	0.0082175
1454	Locus_1454	0.010002	-1.9955	0.98046	0.0019158	0.008149
1455	Locus_1455	0.014403	-1.8353	0.89549	0.0085487	0.0083918
1456	Locus_1456	0.011002	-1.9537	0.97113	-0.0046651	0.0081004
1457	Locus_1457	0.010002	-1.9955	0.98046	7.96E-05	0.008139
1458	Locus_1458	0.0094019	-2.0227	0.98313	0.0010497	0.0081478
1459	Locus_1459	0.011402	-1.938	0.96541	0.0049597	0.0082213
1460	Locus_1460	0.0092018	-2.0321	0.98375	-0.0026071	0.0081049
1461	Locus_1461	0.013003	-1.8803	0.93037	-0.0066569	0.0080943
1462	Locus_1462	0.0090018	-2.0417	0.98432	-0.0027066	0.0081077
1463	Locus_1463	0.009802	-2.0044	0.98143	-0.0014545	0.0081263
1464	Locus_1464	0.010202	-1.9869	0.97909	0.00094602	0.0081567
1465	Locus_1465	0.010402	-1.9783	0.97742	0.0055906	0.0082263
1466	Locus_1466	0.0086017	-2.0617	0.98524	-0.0021064	0.0081116
1467	Locus_1467	0.0082016	-2.0825	0.98589	-0.0045311	0.00811
1468	Locus_1468	0.0096019	-2.0135	0.98232	-0.0051627	0.0080839
1469	Locus_1469	0.0088018	-2.0516	0.9848	-0.0013017	0.0081113
1470	Locus_1470	0.010602	-1.97	0.97573	-0.003379	0.0081131
1471	Locus_1471	0.0088018	-2.0516	0.9848	-0.00045435	0.0081225
1472	Locus_1472	0.010802	-1.9618	0.97379	0.0038124	0.0082014
1473	Locus_1473	0.011002	-1.9537	0.97113	0.0036761	0.0081956
1474	Locus_1474	0.0094019	-2.0227	0.98313	0.0014945	0.0081416
1475	Locus_1475	0.011602	-1.9304	0.96165	0.00073277	0.0081571
1476	Locus_1476	0.010802	-1.9618	0.97379	0.0031752	0.008171
1477	Locus_1477	0.0074015	-2.1275	0.98663	0.0020598	0.0081556
1478	Locus_1478	0.0094019	-2.0227	0.98313	0.00020693	0.0081529
1479	Locus_1479	0.0072014	-2.1394	0.98673	-0.0022578	0.0080993
1480	Locus_1480	0.0092018	-2.0321	0.98375	0.00033034	0.0081327
1481	Locus_1481	0.0096019	-2.0135	0.98232	-0.0040458	0.0080842
1482	Locus_1482	0.010602	-1.97	0.97573	-0.00052908	0.0081358
1483	Locus_1483	0.0080016	-2.0933	0.98615	-0.0043441	0.0080879
1484	Locus_1484	0.0084017	-2.072	0.98559	0.00085926	0.0081455
1485	Locus_1485	0.0082016	-2.0825	0.98589	-0.0014559	0.0081095
1486	Locus_1486	0.010002	-1.9955	0.98046	-0.00012744	0.0081567
1487	Locus_1487	0.010202	-1.9869	0.97909	0.0026989	0.0081557
1488	Locus_1488	0.0096019	-2.0135	0.98232	0.00049982	0.0081322
1489	Locus_1489	0.0086017	-2.0617	0.98524	-0.00023195	0.008118
1490	Locus_1490	0.0080016	-2.0933	0.98615	-0.0017065	0.0081018
1491	Locus_1491	0.0094019	-2.0227	0.98313	0.0014938	0.0081435
1492	Locus_1492	0.0090018	-2.0417	0.98432	0.00018305	0.0081345
1493	Locus_1493	0.010202	-1.9869	0.97909	-0.00045446	0.0081394
1494	Locus_1494	0.0068014	-2.1644	0.98682	-0.0038206	0.0080879
1495	Locus_1495	0.0094019	-2.0227	0.98313	-0.00068261	0.0081125
1496	Locus_1496	0.0096019	-2.0135	0.98232	0.0020352	0.0081642
1497	Locus_1497	0.0086017	-2.0617	0.98524	0.00011837	0.0081257
1498	Locus_1498	0.010602	-1.97	0.97573	-0.005774	0.0080767
1499	Locus_1499	0.010202	-1.9869	0.97909	-0.0025141	0.0080963
1500	Locus_1500	0.0076015	-2.1158	0.9865	0.0016811	0.0081544
1501	Locus_1501	0.011002	-1.9537	0.97113	-0.0035712	0.0081044
1502	Locus_1502	0.010002	-1.9955	0.98046	0.0078676	0.0082356
1503	Locus_1503	0.0060012	-2.2191	0.98696	0.00044882	0.0081477
1504	Locus_1504	0.0084017	-2.072	0.98559	-0.0040964	0.0080864
1505	Locus_1505	0.011602	-1.9304	0.96165	0.0006476	0.0081587
1506	Locus_1506	0.0094019	-2.0227	0.98313	-0.00074708	0.0081258
1507	Locus_1507	0.010002	-1.9955	0.98046	0.00030374	0.0081415
1508	Locus_1508	0.0094019	-2.0227	0.98313	-0.0032726	0.0081085
1509	Locus_1509	0.0090018	-2.0417	0.98432	-0.0026065	0.0081054
1510	Locus_1510	0.0088018	-2.0516	0.9848	-0.0031485	0.0081042
1511	Locus_1511	0.0080016	-2.0933	0.98615	-0.00074043	0.0081274
1512	Locus_1512	0.011002	-1.9537	0.97113	0.00078732	0.0081449
1513	Locus_1513	0.0076015	-2.1158	0.9865	-0.003774	0.0080952
1514	Locus_1514	0.0094019	-2.0227	0.98313	-0.00025629	0.00812
1515	Locus_1515	0.0086017	-2.0617	0.98524	0.0038918	0.0082362
1516	Locus_1516	0.0070014	-2.1518	0.98678	-0.0013184	0.0081155
1517	Locus_1517	0.0080016	-2.0933	0.98615	-0.0040403	0.0080907
1518	Locus_1518	0.011402	-1.938	0.96541	-0.0016707	0.0081253
1519	Locus_1519	0.0084017	-2.072	0.98559	0.00045958	0.0081607
1520	Locus_1520	0.009802	-2.0044	0.98143	-0.0020225	0.0081079
1521	Locus_1521	0.0084017	-2.072	0.98559	-0.0012746	0.0081265
1522	Locus_1522	0.0076015	-2.1158	0.9865	0.0017187	0.0081573
1523	Locus_1523	0.0096019	-2.0135	0.98232	-0.0056857	0.0080745
1524	Locus_1524	0.0094019	-2.0227	0.98313	-0.0033711	0.0080952
1525	Locus_1525	0.010402	-1.9783	0.97742	-0.0018432	0.0081204
1526	Locus_1526	0.0084017	-2.072	0.98559	-0.0014619	0.0081143
1527	Locus_1527	0.0086017	-2.0617	0.98524	-0.0037075	0.0081
1528	Locus_1528	0.0096019	-2.0135	0.98232	-0.0042683	0.0080882
1529	Locus_1529	0.0092018	-2.0321	0.98375	-0.00065291	0.0081125
1530	Locus_1530	0.023205	-1.6242	0.77391	0.020541	0.008511
1531	Locus_1531	0.0092018	-2.0321	0.98375	0.003554	0.0082155
1532	Locus_1532	0.0070014	-2.1518	0.98678	-0.0037722	0.0080893
1533	Locus_1533	0.0062012	-2.2048	0.98694	-0.0012023	0.0081195
1534	Locus_1534	0.012603	-1.894	0.9404	-0.0024491	0.0081027
